CARRIER,ORIGIN,Sum,Count,Mean
JL,JFK,81276.000000,12,6773.000000
JL,KIX,124050.000000,25,4962.000000
JL,KOA,11937.000000,3,3979.000000
JL,LAX,266079.000000,48,5543.312500
JL,NGO,48300.000000,12,4025.000000
JL,NRT,504835.000000,107,4718.084112
JL,ORD,75660.000000,12,6305.000000
JL,SAN,66684.000000,12,5557.000000
JL,SEA,66752.000000,14,4768.000000
JL,SFO,205752.000000,40,5143.800000
JN,BET,404.000000,1,404.000000
JN,MCG,5300.000000,64,82.812500
JN,MDO,172.000000,1,172.000000
JN,MRI,18838.000000,114,165.245614
JN,NCN,3216.000000,38,84.631579
JN,NIB,6712.000000,55,122.036364
JN,RQI,175.000000,1,175.000000
JN,TCT,4989.000000,44,113.386364
JN,TEK,3441.000000,37,93.000000
JN,TLJ,327.000000,9,36.333333
JQ,HNL,126840.000000,24,5285.000000
JQ,MEL,66048.000000,12,5504.000000
JQ,SYD,60792.000000,12,5066.000000
JRQ,ADK,106.000000,1,106.000000
JRQ,ADQ,600.000000,3,200.000000
JRQ,AKB,1801.000000,6,300.166667
JRQ,AKK,358.000000,2,179.000000
JRQ,AKN,1588.000000,10,158.800000
JRQ,AKP,242.000000,1,242.000000
JRQ,ANC,12037.000000,83,145.024096
JRQ,BTI,113.000000,1,113.000000
JRQ,BVU,105.000000,3,35.000000
JRQ,CDB,356.000000,2,178.000000
JRQ,DLG,274.000000,1,274.000000
JRQ,DUT,7985.000000,17,469.705882
JRQ,EGX,1088.000000,4,272.000000
JRQ,ENA,12834.000000,122,105.196721
JRQ,GAM,531.000000,2,265.500000
JRQ,GLV,156.000000,2,78.000000
JRQ,GNU,544.000000,3,181.333333
JRQ,HOM,2406.000000,24,100.250000
JRQ,IGG,423.000000,2,211.500000
JRQ,IKO,116.000000,1,116.000000
JRQ,ILI,112.000000,1,112.000000
JRQ,JZE,551.000000,19,29.000000
JRQ,KLL,252.000000,2,126.000000
JRQ,KLN,520.000000,2,260.000000
JRQ,KQA,105.000000,3,35.000000
JRQ,KTS,64.000000,1,64.000000
JRQ,LVD,1270.000000,8,158.750000
JRQ,MRI,141.000000,2,70.500000
JRQ,NUI,151.000000,1,151.000000
JRQ,OME,851.000000,4,212.750000
JRQ,PGM,261.000000,3,87.000000
JRQ,PTU,384.000000,1,384.000000
JRQ,SCC,60.000000,1,60.000000
JRQ,SOV,80.000000,1,80.000000
JRQ,SVA,164.000000,1,164.000000
JRQ,SWD,557.000000,7,79.571429
JRQ,SXQ,1091.000000,9,121.222222
JRQ,TLA,190.000000,1,190.000000
JRQ,UNK,1192.000000,4,298.000000
JRQ,VDZ,726.000000,5,145.200000
JRQ,WMO,62.000000,1,62.000000
JU,BEG,54132.000000,12,4511.000000
JU,JFK,54132.000000,12,4511.000000
JWQ,ADW,3496.000000,1,3496.000000
JWQ,JAX,335.000000,1,335.000000
JWQ,JFK,3631.000000,1,3631.000000
JWQ,LAX,8141.000000,2,4070.500000
JWQ,LPA,3729.000000,1,3729.000000
JWQ,MIA,2342.000000,1,2342.000000
JWQ,PEK,6936.000000,1,6936.000000
JWQ,SNN,3881.000000,1,3881.000000
JX,GUM,1729.000000,1,1729.000000
JX,LAX,81588.000000,12,6799.000000
JX,SEA,30370.000000,5,6074.000000
JX,SFO,77628.000000,12,6469.000000
JX,TPE,191315.000000,30,6377.166667
K2,AKI,3351.000000,124,27.024194
K2,ANI,10041.000000,159,63.150943
K2,ANV,1202.000000,18,66.777778
K2,ATT,3526.000000,111,31.765766
K2,AUK,5827.000000,79,73.759494
K2,BET,79499.000000,1121,70.917930
K2,CHU,1200.000000,23,52.173913
K2,CKD,1707.000000,26,65.653846
K2,CYF,4007.000000,72,55.652778
K2,DLG,167.000000,1,167.000000
K2,EEK,4291.000000,107,40.102804
K2,EHM,175.000000,2,87.500000
K2,EMK,4640.000000,63,73.650794
K2,GNU,6615.000000,95,69.631579
K2,HCR,2512.000000,41,61.268293
K2,HPB,6624.000000,77,86.025974
K2,KGX,2660.000000,34,78.235294
K2,KKH,4080.000000,87,46.896552
K2,KKI,2589.000000,116,22.318966
K2,KLG,7374.000000,135,54.622222
K2,KOT,5366.000000,66,81.303030
K2,KPN,4436.000000,75,59.146667
K2,KSM,8224.000000,162,50.765432
K2,KUK,5486.000000,134,40.940299
K2,KWK,2278.000000,51,44.666667
K2,KWN,5667.000000,103,55.019417
K2,KWT,2809.000000,116,24.215517
K2,MLL,7026.000000,132,53.227273
K2,MOU,6830.000000,122,55.983607
K2,MYU,42.000000,1,42.000000
K2,NME,3450.000000,66,52.272727
K2,NUP,3201.000000,106,30.198113
K2,OOK,3926.000000,69,56.898551
K2,PKA,2378.000000,100,23.780000
K2,PQS,7621.000000,140,54.435714
K2,PTU,5311.000000,74,71.770270
K2,RDV,349.000000,7,49.857143
K2,RSH,8928.000000,154,57.974026
K2,SCM,5564.000000,69,80.637681
K2,SHX,2084.000000,29,71.862069
K2,SLQ,1568.000000,19,82.526316
K2,SMK,178.000000,2,89.000000
K2,SRV,436.000000,8,54.500000
K2,SXP,3961.000000,54,73.351852
K2,SXQ,367.000000,1,367.000000
K2,TLT,4134.000000,124,33.338710
K2,TNK,4573.000000,71,64.408451
K2,VAK,6281.000000,85,73.894118
K2,WBB,214.000000,2,107.000000
K2,WNA,4044.000000,125,32.352000
K2,WTL,4839.000000,119,40.663866
K2,WWT,3573.000000,70,51.042857
K3,CGA,1981.000000,42,47.166667
K3,DOF,278.000000,12,23.166667
K3,EDA,2617.000000,57,45.912281
K3,HYG,1086.000000,27,40.222222
K3,HYL,1352.000000,47,28.765957
K3,KCC,2441.000000,66,36.984848
K3,KPB,1158.000000,24,48.250000
K3,KTB,2406.000000,84,28.642857
K3,KWF,62.000000,1,62.000000
K3,KXA,689.000000,27,25.518519
K3,MTM,453.000000,27,16.777778
K3,NKI,1732.000000,31,55.870968
K3,PPV,3040.000000,51,59.607843
K3,WFB,16010.000000,291,55.017182
K3,WHD,1432.000000,19,75.368421
K3,WMK,638.000000,18,35.444444
K3,WWP,2531.000000,57,44.403509
K3,ZXH,38.000000,2,19.000000
KAH,2WA,503.000000,11,45.727273
KAH,ACV,2357.000000,5,471.400000
KAH,ALW,1080.000000,5,216.000000
KAH,APC,723.000000,1,723.000000
KAH,AST,263.000000,2,131.500000
KAH,AUN,595.000000,1,595.000000
KAH,BDY,1694.000000,6,282.333333
KAH,BFI,31575.000000,204,154.779412
KAH,BIL,2698.000000,4,674.500000
KAH,BLI,1155.000000,14,82.500000
KAH,BOI,901.000000,3,300.333333
KAH,BZN,1094.000000,2,547.000000
KAH,CLM,69.000000,1,69.000000
KAH,COE,2256.000000,9,250.666667
KAH,COS,1082.000000,1,1082.000000
KAH,CXH,682.000000,8,85.250000
KAH,DHB,3496.000000,116,30.137931
KAH,DLS,679.000000,2,339.500000
KAH,EAT,552.000000,4,138.000000
KAH,EGE,954.000000,1,954.000000
KAH,ESD,6070.000000,79,76.835443
KAH,EUG,597.000000,3,199.000000
KAH,FBS,6010.000000,204,29.460784
KAH,FCA,3950.000000,11,359.090909
KAH,FRD,10776.000000,83,129.831325
KAH,FVO,185.000000,1,185.000000
KAH,GEG,1484.000000,6,247.333333
KAH,HIO,1529.000000,8,191.125000
KAH,HSH,1802.000000,2,901.000000
KAH,HWD,1458.000000,2,729.000000
KAH,JAC,1143.000000,2,571.500000
KAH,KEH,14011.000000,300,46.703333
KAH,KTN,600.000000,1,600.000000
KAH,LGB,1053.000000,1,1053.000000
KAH,LKE,14069.000000,276,50.974638
KAH,LPS,4254.000000,134,31.746269
KAH,LWS,270.000000,1,270.000000
KAH,MSO,3581.000000,10,358.100000
KAH,MVW,374.000000,3,124.666667
KAH,MWH,147.000000,1,147.000000
KAH,MYL,766.000000,2,383.000000
KAH,OAK,1380.000000,2,690.000000
KAH,ODW,1109.000000,1,1109.000000
KAH,OLM,71.000000,1,71.000000
KAH,OR1,351.000000,1,351.000000
KAH,OR4,243.000000,1,243.000000
KAH,OTH,3425.000000,11,311.363636
KAH,OTS,243.000000,2,121.500000
KAH,PAE,31400.000000,173,181.502890
KAH,PAO,1486.000000,2,743.000000
KAH,PDT,223.000000,1,223.000000
KAH,PDX,682.000000,4,170.500000
KAH,PGA,937.000000,1,937.000000
KAH,PSC,548.000000,3,182.666667
KAH,PUL,72.000000,4,18.000000
KAH,PUW,251.000000,1,251.000000
KAH,QBC,692.000000,2,346.000000
KAH,RCE,7176.000000,149,48.161074
KAH,RDM,1029.000000,4,257.250000
KAH,RNT,271.000000,2,135.500000
KAH,RSJ,2859.000000,85,33.635294
KAH,SBA,1000.000000,1,1000.000000
KAH,SFF,1681.000000,7,240.142857
KAH,SFO,684.000000,1,684.000000
KAH,SHN,110.000000,2,55.000000
KAH,SMO,4060.000000,4,1015.000000
KAH,SQL,691.000000,1,691.000000
KAH,SQV,318.000000,2,159.000000
KAH,SUN,3059.000000,6,509.833333
KAH,SUO,927.000000,4,231.750000
KAH,TIW,1219.000000,9,135.444444
KAH,TRM,2098.000000,2,1049.000000
KAH,TTD,420.000000,2,210.000000
KAH,TWD,33.000000,2,16.500000
KAH,TWF,534.000000,1,534.000000
KAH,UDD,2104.000000,2,1052.000000
KAH,VNY,926.000000,1,926.000000
KAH,VUO,1516.000000,8,189.500000
KAH,VWE,1187.000000,4,296.750000
KAH,VWO,56.000000,2,28.000000
KAH,WA5,118.000000,1,118.000000
KAH,WQC,446.000000,1,446.000000
KAH,WSX,3910.000000,118,33.135593
KAH,WVI,758.000000,1,758.000000
KAH,XWW,512.000000,1,512.000000
KAH,XXS,731.000000,2,365.500000
KAH,YAZ,1744.000000,10,174.400000
KAH,YBL,792.000000,4,198.000000
KAH,YCD,256.000000,2,128.000000
KAH,YKA,782.000000,2,391.000000
KAH,YKM,1212.000000,7,173.142857
KAH,YLW,428.000000,2,214.000000
KAH,YPW,167.000000,1,167.000000
KAH,YQH,909.000000,1,909.000000
KAH,YQQ,684.000000,2,342.000000
KAH,YVR,1229.000000,12,102.416667
KAH,YWH,4916.000000,83,59.228916
KAH,YYC,1347.000000,3,449.000000
KAH,YYJ,1463.000000,23,63.608696
KAH,YZT,2733.000000,10,273.300000
KAH,ZNA,2933.000000,26,112.807692
KAQ,AMA,312.000000,1,312.000000
KAQ,AMS,16578.000000,4,4144.500000
KAQ,ANC,1164913.000000,315,3698.136508
KAQ,ATL,51120.000000,16,3195.000000
KAQ,AUS,1148.000000,2,574.000000
KAQ,BRU,8320.000000,2,4160.000000
KAQ,CAN,15108.000000,3,5036.000000
KAQ,CGO,87280.000000,20,4364.000000
KAQ,CVG,582091.000000,125,4656.728000
KAQ,DFW,25678.000000,10,2567.800000
KAQ,DMA,2721.000000,1,2721.000000
KAQ,DTW,235.000000,1,235.000000
KAQ,EDF,3575.000000,1,3575.000000
KAQ,EWR,3726.000000,1,3726.000000
KAQ,FAI,522.000000,2,261.000000
KAQ,GUM,3801.000000,1,3801.000000
KAQ,HFE,4413.000000,1,4413.000000
KAQ,HKG,269972.000000,47,5744.085106
KAQ,HNL,79087.000000,32,2471.468750
KAQ,IAH,11574.000000,4,2893.500000
KAQ,ICN,118315.000000,29,4079.827586
KAQ,JFK,103262.000000,52,1985.807692
KAQ,KOA,25040.000000,10,2504.000000
KAQ,LAX,435273.000000,120,3627.275000
KAQ,LEJ,26712.000000,6,4452.000000
KAQ,LGG,4205.000000,1,4205.000000
KAQ,LIM,2608.000000,1,2608.000000
KAQ,MCO,192.000000,1,192.000000
KAQ,MEM,2183.000000,2,1091.500000
KAQ,MIA,120472.000000,44,2738.000000
KAQ,MLB,160.000000,1,160.000000
KAQ,MSP,604.000000,1,604.000000
KAQ,NGO,165705.000000,25,6628.200000
KAQ,NLU,15402.000000,10,1540.200000
KAQ,NRT,39397.000000,7,5628.142857
KAQ,ONT,6195.000000,3,2065.000000
KAQ,ORD,117986.000000,39,3025.282051
KAQ,OSC,20548.000000,9,2283.111111
KAQ,PAM,3575.000000,1,3575.000000
KAQ,PHL,94.000000,1,94.000000
KAQ,PHX,1506.000000,1,1506.000000
KAQ,PVG,12924.000000,3,4308.000000
KAQ,RSW,104.000000,1,104.000000
KAQ,SDF,26447.000000,13,2034.384615
KAQ,SEA,9490.000000,5,1898.000000
KAQ,SFO,8282.000000,2,4141.000000
KAQ,SJU,5475.000000,3,1825.000000
KAQ,SWF,2517.000000,2,1258.500000
KAQ,UIO,1787.000000,1,1787.000000
KAQ,YHM,8092.000000,20,404.600000
KAQ,YQM,20292.000000,6,3382.000000
KAT,ADQ,506.000000,2,253.000000
KAT,AKN,4454.000000,42,106.047619
KAT,ANC,14800.000000,45,328.888889
KAT,ANI,318.000000,1,318.000000
KAT,BET,489.000000,2,244.500000
KAT,DLG,3193.000000,15,212.866667
KAT,EGX,43.000000,1,43.000000
KAT,EMK,74.000000,1,74.000000
KAT,ENA,230.000000,1,230.000000
KAT,GAL,1220.000000,4,305.000000
KAT,HPB,1072.000000,2,536.000000
KAT,IGG,292.000000,2,146.000000
KAT,ILI,1036.000000,6,172.666667
KAT,KOT,180.000000,1,180.000000
KAT,KSM,442.000000,1,442.000000
KAT,LKK,2051.000000,23,89.173913
KAT,MLL,885.000000,2,442.500000
KAT,OLH,297.000000,1,297.000000
KAT,OOK,2176.000000,5,435.200000
KAT,PIP,83.000000,1,83.000000
KAT,PTU,435.000000,1,435.000000
KAT,RBH,574.000000,17,33.764706
KAT,SCM,516.000000,1,516.000000
KAT,TOG,1050.000000,4,262.500000
KAT,WWT,90.000000,1,90.000000
KD,ANC,241604.000000,73,3309.643836
KD,BGR,5954.000000,2,2977.000000
KD,BLV,4537.000000,1,4537.000000
KD,BTS,4729.000000,1,4729.000000
KD,CHS,4388.000000,4,1097.000000
KD,CVG,3110.000000,1,3110.000000
KD,CVS,1184.000000,1,1184.000000
KD,DFW,10375.000000,3,3458.333333
KD,DNA,15277.000000,3,5092.333333
KD,DOV,27616.000000,8,3452.000000
KD,EDF,35604.000000,10,3560.400000
KD,EIL,4449.000000,1,4449.000000
KD,EWR,1284.000000,3,428.000000
KD,FAI,254.000000,1,254.000000
KD,FAT,2329.000000,1,2329.000000
KD,GOT,4179.000000,1,4179.000000
KD,GPT,4181.000000,3,1393.666667
KD,HHN,21029.000000,5,4205.800000
KD,HIF,4169.000000,2,2084.500000
KD,HIK,21984.000000,8,2748.000000
KD,HKG,78394.000000,15,5226.266667
KD,HNL,19263.000000,4,4815.750000
KD,IAD,38242.000000,9,4249.111111
KD,ICN,27792.000000,7,3970.285714
KD,IWK,11491.000000,2,5745.500000
KD,LAX,114713.000000,30,3823.766667
KD,LCK,118878.000000,62,1917.387097
KD,LSV,3518.000000,2,1759.000000
KD,MCC,43112.000000,9,4790.222222
KD,MIA,2730.000000,4,682.500000
KD,MSJ,11242.000000,3,3747.333333
KD,N1C,475.000000,1,475.000000
KD,NGU,54514.000000,30,1817.133333
KD,NIP,10423.000000,5,2084.600000
KD,NLU,3762.000000,1,3762.000000
KD,NRT,29713.000000,7,4244.714286
KD,NSY,14012.000000,3,4670.666667
KD,NTD,3492.000000,4,873.000000
KD,NUW,1390.000000,1,1390.000000
KD,OKO,14050.000000,4,3512.500000
KD,ONT,3592.000000,4,898.000000
KD,ORD,104851.000000,42,2496.452381
KD,OSN,51657.000000,13,3973.615385
KD,OST,66949.000000,16,4184.312500
KD,PAP,9700.000000,7,1385.714286
KD,PHL,1641.000000,5,328.200000
KD,POB,386.000000,1,386.000000
KD,RCA,1371.000000,1,1371.000000
KD,RIV,403.000000,1,403.000000
KD,ROZ,45408.000000,12,3784.000000
KD,RSW,13719.000000,12,1143.250000
KD,RZE,5532.000000,1,5532.000000
KD,SCL,4851.000000,1,4851.000000
KD,SDF,26020.000000,21,1239.047619
KD,SHV,24288.000000,14,1734.857143
KD,SJU,5418.000000,3,1806.000000
KD,SNN,3679.000000,1,3679.000000
KD,SPM,5516.000000,1,5516.000000
KD,SUU,49599.000000,18,2755.500000
KD,TCM,4056.000000,2,2028.000000
KD,TPE,12160.000000,2,6080.000000
KD,UAM,20010.000000,4,5002.500000
KE,ANC,789254.000000,235,3358.527660
KE,ATL,175546.000000,73,2404.739726
KE,BOS,88777.000000,13,6829.000000
KE,CGO,43640.000000,10,4364.000000
KE,DFW,181376.000000,50,3627.520000
KE,GRK,1719.000000,1,1719.000000
KE,GUM,40020.000000,20,2001.000000
KE,HNL,91540.000000,20,4577.000000
KE,IAD,83496.000000,12,6958.000000
KE,ICN,1756327.000000,323,5437.544892
KE,JFK,293362.000000,59,4972.237288
KE,LAS,84308.000000,14,6022.000000
KE,LAX,628529.000000,147,4275.707483
KE,LIM,50004.000000,12,4167.000000
KE,MIA,72246.000000,34,2124.882353
KE,MSP,334.000000,1,334.000000
KE,ORD,396291.000000,118,3358.398305
KE,OSN,6261.000000,1,6261.000000
KE,PVG,112008.000000,26,4308.000000
KE,SEA,198244.000000,38,5216.947368
KE,SFO,309622.000000,56,5528.964286
KE,SUU,1990.000000,1,1990.000000
KE,TCM,5223.000000,1,5223.000000
KE,YEG,17364.000000,12,1447.000000
KE,YHZ,69680.000000,20,3484.000000
KE,YWG,10705.000000,5,2141.000000
KE,YYZ,45480.000000,15,3032.000000
KFQ,AUS,189.000000,1,189.000000
KFQ,BCN,4679.000000,1,4679.000000
KFQ,BUD,4881.000000,1,4881.000000
KFQ,DAL,4959.000000,1,4959.000000
KFQ,FAR,4300.000000,3,1433.333333
KFQ,FLL,5960.000000,2,2980.000000
KFQ,IAD,2594.000000,2,1297.000000
KFQ,LAS,5498.000000,1,5498.000000
KFQ,LAX,17274.000000,3,5758.000000
KFQ,LBG,25066.000000,6,4177.666667
KFQ,LCA,6412.000000,1,6412.000000
KFQ,MAD,7632.000000,2,3816.000000
KFQ,MLA,9212.000000,2,4606.000000
KFQ,TEB,26002.000000,6,4333.666667
KFQ,VNY,2596.000000,3,865.333333
KG,AIA,2160.000000,12,180.000000
KG,ALS,3759.000000,21,179.000000
KG,ATL,289.000000,1,289.000000
KG,ATY,12312.000000,24,513.000000
KG,CEZ,7260.000000,24,302.500000
KG,CVN,8988.000000,24,374.500000
KG,DBQ,294.000000,2,147.000000
KG,DEN,33351.000000,117,285.051282
KG,DFW,4368.000000,12,364.000000
KG,EAR,3050.000000,10,305.000000
KG,IWD,6252.000000,24,260.500000
KG,MCK,2616.000000,12,218.000000
KG,MKG,236.000000,2,118.000000
KG,MKL,732.000000,2,366.000000
KG,MSP,7488.000000,30,249.600000
KG,ORD,11053.000000,29,381.137931
KG,PHX,8592.000000,24,358.000000
KG,PIR,6720.000000,18,373.333333
KG,TEX,7272.000000,24,303.000000
KG,TVF,3132.000000,12,261.000000
KH,HNL,13944.000000,96,145.250000
KH,ITO,7526.000000,54,139.370370
KH,KOA,6535.000000,52,125.673077
KH,LIH,2649.000000,25,105.960000
KH,OGG,5624.000000,45,124.977778
KL,AMS,1832253.000000,406,4512.938424
KL,ATL,154035.000000,35,4401.000000
KL,AUS,132314.000000,26,5089.000000
KL,BOS,120995.000000,35,3457.000000
KL,IAD,127611.000000,33,3867.000000
KL,IAH,150360.000000,30,5012.000000
KL,JFK,204008.000000,56,3643.000000
KL,LAS,133900.000000,25,5356.000000
KL,LAX,245432.000000,44,5578.000000
KL,MIA,46330.000000,10,4633.000000
KL,MSP,79154.000000,19,4166.000000
KL,ORD,164800.000000,40,4120.000000
KL,PDX,30024.000000,6,5004.000000
KL,SFO,180609.000000,33,5473.000000
KL,SLC,44910.000000,9,4990.000000
KLQ,AFW,3551.000000,4,887.750000
KLQ,ALO,454.000000,1,454.000000
KLQ,ANB,4266.000000,6,711.000000
KLQ,ANU,1330.000000,1,1330.000000
KLQ,AUS,11289.000000,12,940.750000
KLQ,AZA,1235.000000,1,1235.000000
KLQ,BDL,7030.000000,16,439.375000
KLQ,BFI,3289.000000,2,1644.500000
KLQ,BJX,1404.000000,3,468.000000
KLQ,BMI,2515.000000,4,628.750000
KLQ,BNA,2760.000000,13,212.307692
KLQ,BTL,536.000000,1,536.000000
KLQ,BTV,545.000000,1,545.000000
KLQ,BWI,1278.000000,3,426.000000
KLQ,BZN,1403.000000,1,1403.000000
KLQ,CAE,3131.000000,3,1043.666667
KLQ,CAK,1032.000000,1,1032.000000
KLQ,CGI,882.000000,1,882.000000
KLQ,CHA,1850.000000,2,925.000000
KLQ,CHS,1113.000000,2,556.500000
KLQ,CID,7884.000000,25,315.360000
KLQ,CKB,267.000000,1,267.000000
KLQ,CLE,1588.000000,3,529.333333
KLQ,CMH,1230.000000,2,615.000000
KLQ,CMW,3051.000000,9,339.000000
KLQ,CNO,6069.000000,4,1517.250000
KLQ,CVG,68307.000000,125,546.456000
KLQ,DAL,3284.000000,4,821.000000
KLQ,DAY,4318.000000,4,1079.500000
KLQ,DCU,269.000000,1,269.000000
KLQ,DEN,533.000000,1,533.000000
KLQ,DFW,812.000000,1,812.000000
KLQ,DHN,883.000000,1,883.000000
KLQ,DRT,3157.000000,4,789.250000
KLQ,DTW,705.000000,5,141.000000
KLQ,ELP,11389.000000,15,759.266667
KLQ,EVV,726.000000,2,363.000000
KLQ,EWR,594.000000,1,594.000000
KLQ,FDY,1149.000000,1,1149.000000
KLQ,FPO,112.000000,1,112.000000
KLQ,FRG,535.000000,1,535.000000
KLQ,FWA,1477.000000,3,492.333333
KLQ,GDC,6319.000000,7,902.714286
KLQ,GSO,1100.000000,3,366.666667
KLQ,GSP,11514.000000,14,822.428571
KLQ,GYY,4039.000000,6,673.166667
KLQ,HAV,2115.000000,9,235.000000
KLQ,HGR,1501.000000,1,1501.000000
KLQ,HMO,336.000000,1,336.000000
KLQ,HOG,427.000000,1,427.000000
KLQ,HOU,1380.000000,2,690.000000
KLQ,HRL,3483.000000,3,1161.000000
KLQ,HSV,896.000000,1,896.000000
KLQ,IAG,1446.000000,6,241.000000
KLQ,IAH,4306.000000,4,1076.500000
KLQ,ICT,2590.000000,2,1295.000000
KLQ,IND,4516.000000,4,1129.000000
KLQ,JVL,1193.000000,1,1193.000000
KLQ,KIN,4688.000000,8,586.000000
KLQ,LAX,715.000000,1,715.000000
KLQ,LCK,340.000000,2,170.000000
KLQ,LEX,296.000000,1,296.000000
KLQ,LIT,1132.000000,2,566.000000
KLQ,LRD,105595.000000,99,1066.616162
KLQ,LWS,1154.000000,1,1154.000000
KLQ,MCI,9979.000000,24,415.791667
KLQ,MEI,722.000000,1,722.000000
KLQ,MEM,3995.000000,7,570.714286
KLQ,MEX,558.000000,1,558.000000
KLQ,MFE,2525.000000,4,631.250000
KLQ,MGA,1365.000000,1,1365.000000
KLQ,MGM,5092.000000,5,1018.400000
KLQ,MIA,31422.000000,59,532.576271
KLQ,MID,767.000000,1,767.000000
KLQ,MKC,846.000000,1,846.000000
KLQ,MKE,318.000000,1,318.000000
KLQ,MQY,12759.000000,19,671.526316
KLQ,MSP,3323.000000,4,830.750000
KLQ,MSY,6168.000000,11,560.727273
KLQ,MTY,128.000000,1,128.000000
KLQ,NAS,1115.000000,4,278.750000
KLQ,OAK,5349.000000,4,1337.250000
KLQ,OGD,2260.000000,2,1130.000000
KLQ,OMA,8674.000000,19,456.526316
KLQ,ONT,670.000000,1,670.000000
KLQ,OPF,677.000000,1,677.000000
KLQ,ORD,264.000000,1,264.000000
KLQ,OSC,4861.000000,19,255.842105
KLQ,PAE,4646.000000,3,1548.666667
KLQ,PAP,5704.000000,8,713.000000
KLQ,PBC,581.000000,1,581.000000
KLQ,PBG,532.000000,1,532.000000
KLQ,PHL,4563.000000,9,507.000000
KLQ,PLS,1156.000000,2,578.000000
KLQ,PSK,1149.000000,3,383.000000
KLQ,PSM,832.000000,1,832.000000
KLQ,QRO,2874.000000,6,479.000000
KLQ,RFD,6681.000000,7,954.428571
KLQ,RIC,826.000000,2,413.000000
KLQ,ROC,8176.000000,19,430.315789
KLQ,RWI,2040.000000,2,1020.000000
KLQ,SAL,1023.000000,1,1023.000000
KLQ,SAN,3137.000000,3,1045.666667
KLQ,SAP,7794.000000,9,866.000000
KLQ,SAT,9852.000000,23,428.347826
KLQ,SDF,6843.000000,13,526.384615
KLQ,SDM,1246.000000,2,623.000000
KLQ,SHV,1545.000000,2,772.500000
KLQ,SLC,1439.000000,1,1439.000000
KLQ,SLP,1128.000000,3,376.000000
KLQ,SLW,1155.000000,7,165.000000
KLQ,SNU,912.000000,4,228.000000
KLQ,STL,12148.000000,30,404.933333
KLQ,SUS,920.000000,1,920.000000
KLQ,TCL,1469.000000,2,734.500000
KLQ,TOL,4109.000000,6,684.833333
KLQ,TUL,14885.000000,24,620.208333
KLQ,TUP,1404.000000,2,702.000000
KLQ,TUS,1228.000000,1,1228.000000
KLQ,YHM,186.000000,1,186.000000
KLQ,YIP,74784.000000,96,779.000000
KLQ,YNG,162.000000,1,162.000000
KLQ,YQG,30.000000,1,30.000000
KLQ,YUL,530.000000,1,530.000000
KLQ,YUM,2332.000000,1,2332.000000
KLQ,YXU,1880.000000,4,470.000000
KLQ,YYC,1327.000000,1,1327.000000
KLQ,YYT,1544.000000,1,1544.000000
KO,7AK,261.000000,2,130.500000
KO,ADK,2384.000000,2,1192.000000
KO,ADQ,5950.000000,26,228.846154
KO,AKB,1695.000000,5,339.000000
KO,AKN,20630.000000,76,271.447368
KO,ANC,149926.000000,347,432.063401
KO,ANI,1140.000000,12,95.000000
KO,ANV,2255.000000,8,281.875000
KO,BET,15360.000000,46,333.913043
KO,CDB,13829.000000,50,276.580000
KO,CDV,6265.000000,29,216.034483
KO,DLG,14774.000000,57,259.192982
KO,DUT,29194.000000,63,463.396825
KO,EGX,1741.000000,7,248.714286
KO,EMK,789.000000,4,197.250000
KO,ENA,295.000000,5,59.000000
KO,FAI,4824.000000,18,268.000000
KO,GAL,4848.000000,16,303.000000
KO,HCR,773.000000,3,257.666667
KO,HOM,694.000000,1,694.000000
KO,IKO,232.000000,2,116.000000
KO,ILI,7918.000000,40,197.950000
KO,JNU,11954.000000,41,291.560976
KO,KGX,398.000000,2,199.000000
KO,KLG,345.000000,1,345.000000
KO,KLW,1582.000000,3,527.333333
KO,KSM,542.000000,2,271.000000
KO,KTN,17596.000000,67,262.626866
KO,MCG,660.000000,3,220.000000
KO,MDO,348.000000,2,174.000000
KO,NCN,1412.000000,14,100.857143
KO,NLG,304.000000,2,152.000000
KO,PSG,13817.000000,60,230.283333
KO,PTH,5076.000000,12,423.000000
KO,SDP,20249.000000,63,321.412698
KO,SHX,1570.000000,6,261.666667
KO,SIT,11654.000000,42,277.476190
KO,SMK,179.000000,1,179.000000
KO,SNP,13196.000000,30,439.866667
KO,STG,10039.000000,17,590.529412
KO,SXQ,60.000000,1,60.000000
KO,TEK,1869.000000,21,89.000000
KO,TOG,3509.000000,13,269.923077
KO,VZY,580.000000,4,145.000000
KO,WRG,13154.000000,51,257.921569
KO,YAK,9085.000000,31,293.064516
KQ,JFK,88320.000000,12,7360.000000
KQ,NBO,88320.000000,12,7360.000000
KU,JFK,76224.000000,12,6352.000000
KU,KWI,76224.000000,12,6352.000000
KX,BWI,184.000000,1,184.000000
KX,DEN,19862.000000,10,1986.200000
KX,GCM,83101.000000,61,1362.311475
KX,JFK,18456.000000,12,1538.000000
KX,LAX,29844.000000,12,2487.000000
KX,MIA,10692.000000,25,427.680000
KX,MSP,1891.000000,1,1891.000000
KX,PBI,62.000000,1,62.000000
KX,TPA,7224.000000,12,602.000000
KZ,ANC,129982.000000,41,3170.292683
KZ,DFW,87116.000000,28,3111.285714
KZ,FAI,2785.000000,1,2785.000000
KZ,HKG,20324.000000,4,5081.000000
KZ,IAH,224.000000,1,224.000000
KZ,JFK,40632.000000,12,3386.000000
KZ,LAX,79932.000000,14,5709.428571
KZ,NRT,128921.000000,28,4604.321429
