CARRIER|ORIGIN,PASSENGERS_Sum,PASSENGERS_Count,PASSENGERS_Mean,SEATS_Sum,SEATS_Count,SEATS_Mean,DEPARTURES_PERFORMED_Sum,DEPARTURES_PERFORMED_Count,DEPARTURES_PERFORMED_Mean
GJQ|TEB,6.000000,2,3.000000,24.000000,2,12.000000,2.000000,2,1.000000
GJQ|TIV,2.000000,1,2.000000,8.000000,1,8.000000,1.000000,1,1.000000
GJQ|YYR,9.000000,4,2.250000,32.000000,4,8.000000,4.000000,4,1.000000
GJQ|YYT,4.000000,2,2.000000,16.000000,2,8.000000,2.000000,2,1.000000
GQQ|ANC,19.000000,4,4.750000,45.000000,4,11.250000,5.000000,4,1.250000
GQQ|KSM,3.000000,1,3.000000,9.000000,1,9.000000,1.000000,1,1.000000
GQQ|RDB,3.000000,1,3.000000,9.000000,1,9.000000,1.000000,1,1.000000
GQQ|TOG,4.000000,1,4.000000,9.000000,1,9.000000,1.000000,1,1.000000
GQQ|VDZ,1.000000,1,1.000000,18.000000,1,18.000000,2.000000,1,2.000000
GV|7AK,28.000000,6,4.666667,80.000000,6,13.333333,9.000000,6,1.500000
GV|ADK,15.000000,5,3.000000,63.000000,5,12.600000,7.000000,5,1.400000
GV|AKB,29.000000,6,4.833333,171.000000,6,28.500000,19.000000,6,3.166667
GV|AKI,23.000000,8,2.875000,72.000000,8,9.000000,9.000000,8,1.125000
GV|AKN,625.000000,134,4.664179,5918.000000,134,44.164179,883.000000,134,6.589552
GV|ANC,23.000000,4,5.750000,61.000000,4,15.250000,8.000000,4,2.000000
GV|ANI,5.000000,2,2.500000,12.000000,2,6.000000,2.000000,2,1.000000
GV|ANV,14.000000,3,4.666667,27.000000,3,9.000000,3.000000,3,1.000000
GV|ATT,179.000000,40,4.475000,640.000000,40,16.000000,96.000000,40,2.400000
GV|AUK,148.000000,34,4.352941,441.000000,34,12.970588,61.000000,34,1.794118
GV|BET,1511.000000,346,4.367052,6550.000000,346,18.930636,914.000000,346,2.641618
GV|CDB,103.000000,28,3.678571,1748.000000,28,62.428571,224.000000,28,8.000000
GV|CHU,3.000000,1,3.000000,6.000000,1,6.000000,1.000000,1,1.000000
GV|CKD,2.000000,1,2.000000,9.000000,1,9.000000,1.000000,1,1.000000
GV|CLP,77.000000,22,3.500000,464.000000,22,21.090909,66.000000,22,3.000000
GV|CYF,173.000000,41,4.219512,505.000000,41,12.317073,71.000000,41,1.731707
GV|CZF,50.000000,17,2.941176,205.000000,17,12.058824,27.000000,17,1.588235
GV|DLG,383.000000,73,5.246575,1741.000000,73,23.849315,270.000000,73,3.698630
GV|DUT,201.000000,42,4.785714,1166.000000,42,27.761905,134.000000,42,3.190476
GV|EEK,267.000000,49,5.448980,762.000000,49,15.551020,117.000000,49,2.387755
GV|EGX,121.000000,35,3.457143,888.000000,35,25.371429,140.000000,35,4.000000
GV|EHM,63.000000,18,3.500000,223.000000,18,12.388889,29.000000,18,1.611111
GV|EMK,206.000000,47,4.382979,1043.000000,47,22.191489,140.000000,47,2.978723
GV|ENA,9.000000,1,9.000000,9.000000,1,9.000000,1.000000,1,1.000000
GV|GAL,2.000000,1,2.000000,6.000000,1,6.000000,1.000000,1,1.000000
GV|GNU,19.000000,5,3.800000,81.000000,5,16.200000,11.000000,5,2.200000
GV|HCR,5.000000,2,2.500000,15.000000,2,7.500000,2.000000,2,1.000000
GV|HOM,8.000000,2,4.000000,26.000000,2,13.000000,3.000000,2,1.500000
GV|HPB,60.000000,14,4.285714,254.000000,14,18.142857,29.000000,14,2.071429
GV|IGG,70.000000,22,3.181818,614.000000,22,27.909091,101.000000,22,4.590909
GV|IKO,82.000000,16,5.125000,677.000000,16,42.312500,82.000000,16,5.125000
GV|KCG,163.000000,42,3.880952,1197.000000,42,28.500000,133.000000,42,3.166667
GV|KCL,163.000000,39,4.179487,1488.000000,39,38.153846,168.000000,39,4.307692
GV|KCQ,207.000000,43,4.813953,1480.000000,43,34.418605,166.000000,43,3.860465
GV|KEK,230.000000,39,5.897436,1012.000000,39,25.948718,158.000000,39,4.051282
GV|KFP,70.000000,16,4.375000,1064.000000,16,66.500000,138.000000,16,8.625000
GV|KGK,138.000000,29,4.758621,610.000000,29,21.034483,86.000000,29,2.965517
GV|KGX,13.000000,3,4.333333,30.000000,3,10.000000,4.000000,3,1.333333
GV|KKH,335.000000,79,4.240506,1156.000000,79,14.632911,177.000000,79,2.240506
GV|KKI,129.000000,30,4.300000,542.000000,30,18.066667,84.000000,30,2.800000
GV|KLG,9.000000,3,3.000000,45.000000,3,15.000000,5.000000,3,1.666667
GV|KLL,150.000000,32,4.687500,818.000000,32,25.562500,117.000000,32,3.656250
GV|KMO,127.000000,27,4.703704,506.000000,27,18.740741,76.000000,27,2.814815
GV|KNW,195.000000,36,5.416667,700.000000,36,19.444444,107.000000,36,2.972222
GV|KOT,130.000000,29,4.482759,451.000000,29,15.551724,61.000000,29,2.103448
GV|KPN,276.000000,59,4.677966,807.000000,59,13.677966,118.000000,59,2.000000
GV|KPV,157.000000,40,3.925000,1385.000000,40,34.625000,158.000000,40,3.950000
GV|KSM,271.000000,63,4.301587,714.000000,63,11.333333,108.000000,63,1.714286
GV|KUK,210.000000,48,4.375000,634.000000,48,13.208333,90.000000,48,1.875000
GV|KVC,10.000000,2,5.000000,153.000000,2,76.500000,20.000000,2,10.000000
GV|KWK,250.000000,51,4.901961,719.000000,51,14.098039,109.000000,51,2.137255
GV|KWN,197.000000,39,5.051282,816.000000,39,20.923077,116.000000,39,2.974359
GV|KWT,146.000000,31,4.709677,366.000000,31,11.806452,54.000000,31,1.741935
GV|MLL,130.000000,28,4.642857,498.000000,28,17.785714,73.000000,28,2.607143
GV|MOU,284.000000,63,4.507937,725.000000,63,11.507937,109.000000,63,1.730159
GV|MYU,45.000000,12,3.750000,133.000000,12,11.083333,15.000000,12,1.250000
GV|NLG,22.000000,11,2.000000,461.000000,11,41.909091,62.000000,11,5.636364
GV|NME,210.000000,48,4.375000,692.000000,48,14.416667,102.000000,48,2.125000
GV|NNK,5.000000,2,2.500000,15.000000,2,7.500000,2.000000,2,1.000000
GV|NUP,189.000000,40,4.725000,594.000000,40,14.850000,88.000000,40,2.200000
GV|OOK,256.000000,62,4.129032,934.000000,62,15.064516,137.000000,62,2.209677
GV|PIP,202.000000,55,3.672727,1585.000000,55,28.818182,256.000000,55,4.654545
GV|PKA,37.000000,9,4.111111,120.000000,9,13.333333,15.000000,9,1.666667
GV|PML,5.000000,4,1.250000,123.000000,4,30.750000,16.000000,4,4.000000
GV|PQS,146.000000,33,4.424242,405.000000,33,12.272727,58.000000,33,1.757576
GV|PTH,290.000000,68,4.264706,1560.000000,68,22.941176,218.000000,68,3.205882
GV|PTU,5.000000,2,2.500000,21.000000,2,10.500000,3.000000,2,1.500000
GV|RSH,25.000000,5,5.000000,77.000000,5,15.400000,9.000000,5,1.800000
GV|SCM,29.000000,11,2.636364,90.000000,11,8.181818,11.000000,11,1.000000
GV|SLQ,4.000000,2,2.000000,12.000000,2,6.000000,2.000000,2,1.000000
GV|SMK,10.000000,4,2.500000,67.000000,4,16.750000,10.000000,4,2.500000
GV|SNP,70.000000,16,4.375000,320.000000,16,20.000000,35.000000,16,2.187500
GV|SRV,18.000000,4,4.500000,32.000000,4,8.000000,4.000000,4,1.000000
GV|STG,68.000000,11,6.181818,369.000000,11,33.545455,40.000000,11,3.636364
GV|SWD,4.000000,1,4.000000,8.000000,1,8.000000,1.000000,1,1.000000
GV|SXP,174.000000,33,5.272727,725.000000,33,21.969697,86.000000,33,2.606061
GV|TLT,20.000000,7,2.857143,75.000000,7,10.714286,10.000000,7,1.428571
GV|TNK,244.000000,59,4.135593,847.000000,59,14.355932,131.000000,59,2.220339
GV|TOG,122.000000,31,3.935484,699.000000,31,22.548387,124.000000,31,4.000000
GV|TWA,89.000000,21,4.238095,351.000000,21,16.714286,50.000000,21,2.380952
GV|UGS,117.000000,37,3.162162,925.000000,37,25.000000,153.000000,37,4.135135
GV|VAK,46.000000,10,4.600000,146.000000,10,14.600000,17.000000,10,1.700000
GV|WBB,7.000000,3,2.333333,23.000000,3,7.666667,3.000000,3,1.000000
GV|WNA,88.000000,18,4.888889,229.000000,18,12.722222,34.000000,18,1.888889
GV|WSN,170.000000,44,3.863636,878.000000,44,19.954545,140.000000,44,3.181818
GV|WTL,496.000000,107,4.635514,1446.000000,107,13.514019,216.000000,107,2.018692
GV|WWT,315.000000,71,4.436620,1315.000000,71,18.521127,184.000000,71,2.591549
GWQ|ASD,6.000000,2,3.000000,14.000000,2,7.000000,2.000000,2,1.000000
GWQ|BCT,3.000000,1,3.000000,7.000000,1,7.000000,1.000000,1,1.000000
GWQ|ELH,1.000000,1,1.000000,7.000000,1,7.000000,1.000000,1,1.000000
GWQ|FLL,6.000000,2,3.000000,14.000000,2,7.000000,2.000000,2,1.000000
GWQ|FXE,5.000000,3,1.666667,21.000000,3,7.000000,3.000000,3,1.000000
GWQ|MHH,7.000000,1,7.000000,7.000000,1,7.000000,1.000000,1,1.000000
GWQ|NAS,14.000000,6,2.333333,49.000000,6,8.166667,7.000000,6,1.166667
HAQ|ABE,2.000000,1,2.000000,6.000000,1,6.000000,1.000000,1,1.000000
HAQ|ALB,2.000000,1,2.000000,8.000000,1,8.000000,1.000000,1,1.000000
HAQ|APA,1.000000,1,1.000000,8.000000,1,8.000000,1.000000,1,1.000000
HAQ|APF,23.000000,7,3.285714,72.000000,7,10.285714,8.000000,7,1.142857
HAQ|AUS,10.000000,1,10.000000,12.000000,1,12.000000,1.000000,1,1.000000
HAQ|BCT,23.000000,5,4.600000,58.000000,5,11.600000,6.000000,5,1.200000
HAQ|BDA,6.000000,2,3.000000,17.000000,2,8.500000,2.000000,2,1.000000
HAQ|BFI,6.000000,1,6.000000,12.000000,1,12.000000,1.000000,1,1.000000
HAQ|BHM,4.000000,1,4.000000,9.000000,1,9.000000,1.000000,1,1.000000
HAQ|BNA,12.000000,3,4.000000,29.000000,3,9.666667,3.000000,3,1.000000
HAQ|BRO,1.000000,1,1.000000,8.000000,1,8.000000,1.000000,1,1.000000
HAQ|BWI,8.000000,1,8.000000,12.000000,1,12.000000,1.000000,1,1.000000
HAQ|BZN,8.000000,1,8.000000,12.000000,1,12.000000,1.000000,1,1.000000
HAQ|CAE,1.000000,1,1.000000,12.000000,1,12.000000,1.000000,1,1.000000
HAQ|CLM,2.000000,1,2.000000,8.000000,1,8.000000,1.000000,1,1.000000
HAQ|CMH,1.000000,1,1.000000,9.000000,1,9.000000,1.000000,1,1.000000
HAQ|COS,2.000000,1,2.000000,8.000000,1,8.000000,1.000000,1,1.000000
HAQ|DAL,3.000000,1,3.000000,10.000000,1,10.000000,1.000000,1,1.000000
HAQ|DAY,12.000000,3,4.000000,24.000000,3,8.000000,3.000000,3,1.000000
HAQ|DET,2.000000,1,2.000000,8.000000,1,8.000000,1.000000,1,1.000000
HAQ|ERI,8.000000,1,8.000000,12.000000,1,12.000000,1.000000,1,1.000000
HAQ|FLL,12.000000,3,4.000000,33.000000,3,11.000000,3.000000,3,1.000000
HAQ|GRB,3.000000,1,3.000000,8.000000,1,8.000000,1.000000,1,1.000000
HAQ|GTF,7.000000,1,7.000000,9.000000,1,9.000000,1.000000,1,1.000000
HAQ|HOU,8.000000,3,2.666667,28.000000,3,9.333333,3.000000,3,1.000000
HAQ|HPN,2.000000,1,2.000000,9.000000,1,9.000000,1.000000,1,1.000000
HAQ|HVN,2.000000,1,2.000000,6.000000,1,6.000000,1.000000,1,1.000000
HAQ|IAD,7.000000,2,3.500000,18.000000,2,9.000000,2.000000,2,1.000000
HAQ|IND,4.000000,1,4.000000,8.000000,1,8.000000,1.000000,1,1.000000
HAQ|LAS,20.000000,3,6.666667,33.000000,3,11.000000,3.000000,3,1.000000
HAQ|LAX,8.000000,1,8.000000,12.000000,1,12.000000,1.000000,1,1.000000
HAQ|MCO,2.000000,1,2.000000,9.000000,1,9.000000,1.000000,1,1.000000
HAQ|MDW,8.000000,2,4.000000,20.000000,2,10.000000,2.000000,2,1.000000
HAQ|MEM,6.000000,2,3.000000,24.000000,2,12.000000,2.000000,2,1.000000
HAQ|MIA,19.000000,4,4.750000,44.000000,4,11.000000,4.000000,4,1.000000
HAQ|MLB,6.000000,1,6.000000,9.000000,1,9.000000,1.000000,1,1.000000
HAQ|NAS,10.000000,2,5.000000,24.000000,2,12.000000,2.000000,2,1.000000
HAQ|ORL,2.000000,1,2.000000,9.000000,1,9.000000,1.000000,1,1.000000
HAQ|OTH,7.000000,1,7.000000,9.000000,1,9.000000,1.000000,1,1.000000
HAQ|PBI,13.000000,4,3.250000,37.000000,4,9.250000,4.000000,4,1.000000
HAQ|PHL,2.000000,1,2.000000,12.000000,1,12.000000,1.000000,1,1.000000
HAQ|PHX,7.000000,2,3.500000,20.000000,2,10.000000,2.000000,2,1.000000
HAQ|PIE,10.000000,3,3.333333,36.000000,3,12.000000,3.000000,3,1.000000
HAQ|PNS,2.000000,1,2.000000,9.000000,1,9.000000,1.000000,1,1.000000
HAQ|PSP,6.000000,3,2.000000,25.000000,3,8.333333,3.000000,3,1.000000
HAQ|PVR,6.000000,1,6.000000,12.000000,1,12.000000,1.000000,1,1.000000
HAQ|RSW,3.000000,1,3.000000,12.000000,1,12.000000,1.000000,1,1.000000
HAQ|SCF,17.000000,4,4.250000,38.000000,4,9.500000,4.000000,4,1.000000
HAQ|SDF,3.000000,1,3.000000,12.000000,1,12.000000,1.000000,1,1.000000
HAQ|SEA,3.000000,1,3.000000,8.000000,1,8.000000,1.000000,1,1.000000
HAQ|SJD,2.000000,1,2.000000,8.000000,1,8.000000,1.000000,1,1.000000
HAQ|SNA,5.000000,1,5.000000,12.000000,1,12.000000,1.000000,1,1.000000
HAQ|SRQ,20.000000,6,3.333333,76.000000,6,12.666667,7.000000,6,1.166667
HAQ|SUS,2.000000,1,2.000000,9.000000,1,9.000000,1.000000,1,1.000000
HAQ|TCL,4.000000,1,4.000000,9.000000,1,9.000000,1.000000,1,1.000000
HAQ|TEB,19.000000,7,2.714286,66.000000,7,9.428571,7.000000,7,1.000000
HAQ|TTN,2.000000,1,2.000000,9.000000,1,9.000000,1.000000,1,1.000000
HAQ|VNY,3.000000,1,3.000000,12.000000,1,12.000000,1.000000,1,1.000000
HAQ|YAM,5.000000,1,5.000000,9.000000,1,9.000000,1.000000,1,1.000000
HAQ|YHM,186.000000,54,3.444444,515.000000,54,9.537037,54.000000,54,1.000000
HAQ|YPQ,3.000000,1,3.000000,12.000000,1,12.000000,1.000000,1,1.000000
HAQ|YQA,1.000000,1,1.000000,8.000000,1,8.000000,1.000000,1,1.000000
HAQ|YQM,10.000000,1,10.000000,12.000000,1,12.000000,1.000000,1,1.000000
HAQ|YTZ,2.000000,1,2.000000,6.000000,1,6.000000,1.000000,1,1.000000
HAQ|YXU,14.000000,2,7.000000,24.000000,2,12.000000,2.000000,2,1.000000
HAQ|YYZ,59.000000,18,3.277778,170.000000,18,9.444444,18.000000,18,1.000000
HQC|PMI,2.000000,1,2.000000,13.000000,1,13.000000,1.000000,1,1.000000
HQC|VNY,5.000000,1,5.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|ACK,2.000000,1,2.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|AMS,6.000000,1,6.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|AZA,4.000000,1,4.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|BDL,2.000000,1,2.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|BGI,2.000000,1,2.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|BOS,10.000000,1,10.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|CAI,10.000000,1,10.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|CH2,2.000000,1,2.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|CIA,2.000000,1,2.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|CLE,2.000000,1,2.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|EWR,9.000000,3,3.000000,39.000000,3,13.000000,3.000000,3,1.000000
HUQ|FAB,2.000000,1,2.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|FDH,5.000000,1,5.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|FXE,7.000000,1,7.000000,26.000000,1,26.000000,2.000000,1,2.000000
HUQ|HPN,9.000000,1,9.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|IAD,3.000000,1,3.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|ISO,6.000000,1,6.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|LBG,12.000000,4,3.000000,52.000000,4,13.000000,4.000000,4,1.000000
HUQ|LCA,3.000000,1,3.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|LTN,19.000000,5,3.800000,78.000000,5,15.600000,6.000000,5,1.200000
HUQ|MAD,1.000000,1,1.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|MIA,2.000000,1,2.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|MXP,6.000000,1,6.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|NCE,13.000000,3,4.333333,39.000000,3,13.000000,3.000000,3,1.000000
HUQ|OPF,8.000000,3,2.666667,39.000000,3,13.000000,3.000000,3,1.000000
HUQ|PVR,9.000000,1,9.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|RIC,8.000000,1,8.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|ROB,4.000000,1,4.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|SNN,13.000000,2,6.500000,26.000000,2,13.000000,2.000000,2,1.000000
HUQ|SUS,2.000000,1,2.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|TEB,34.000000,12,2.833333,156.000000,12,13.000000,12.000000,12,1.000000
HUQ|TLN,1.000000,1,1.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|TUF,8.000000,1,8.000000,13.000000,1,13.000000,1.000000,1,1.000000
HUQ|VIE,5.000000,2,2.500000,26.000000,2,13.000000,2.000000,2,1.000000
HUQ|ZRH,7.000000,1,7.000000,13.000000,1,13.000000,1.000000,1,1.000000
HX|HKG,8.000000,1,8.000000,292.000000,1,292.000000,1.000000,1,1.000000
HYP|AGP,6.000000,1,6.000000,13.000000,1,13.000000,1.000000,1,1.000000
HYP|BGR,2.000000,1,2.000000,13.000000,1,13.000000,1.000000,1,1.000000
HYP|DTW,6.000000,1,6.000000,13.000000,1,13.000000,1.000000,1,1.000000
HYP|EWR,1.000000,1,1.000000,13.000000,1,13.000000,1.000000,1,1.000000
HYP|LTN,1.000000,1,1.000000,13.000000,1,13.000000,1.000000,1,1.000000
HYP|MAD,2.000000,1,2.000000,13.000000,1,13.000000,1.000000,1,1.000000
HYP|TEB,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
HYP|TMB,6.000000,1,6.000000,13.000000,1,13.000000,1.000000,1,1.000000
HYP|YVR,3.000000,1,3.000000,14.000000,1,14.000000,1.000000,1,1.000000
I4|HNH,72.000000,14,5.142857,216.000000,14,15.428571,24.000000,14,1.714286
I4|JNU,43.000000,10,4.300000,225.000000,10,22.500000,25.000000,10,2.500000
I4|KAE,58.000000,10,5.800000,333.000000,10,33.300000,37.000000,10,3.700000
I4|KLW,106.000000,21,5.047619,963.000000,21,45.857143,107.000000,21,5.095238
I4|KTN,97.000000,20,4.850000,702.000000,20,35.100000,78.000000,20,3.900000
I4|SGY,6.000000,2,3.000000,18.000000,2,9.000000,2.000000,2,1.000000
I4|SIT,91.000000,17,5.352941,342.000000,17,20.117647,38.000000,17,2.235294
I4|YAK,3.000000,1,3.000000,9.000000,1,9.000000,1.000000,1,1.000000
IFQ|ACY,1.000000,1,1.000000,14.000000,1,14.000000,1.000000,1,1.000000
IFQ|AGP,11.000000,2,5.500000,29.000000,2,14.500000,2.000000,2,1.000000
IFQ|ALC,2.000000,1,2.000000,15.000000,1,15.000000,1.000000,1,1.000000
IFQ|AMS,8.000000,1,8.000000,14.000000,1,14.000000,1.000000,1,1.000000
IFQ|ANC,10.000000,5,2.000000,57.000000,5,11.400000,5.000000,5,1.000000
IFQ|ASE,8.000000,1,8.000000,16.000000,1,16.000000,1.000000,1,1.000000
IFQ|AUS,11.000000,2,5.500000,29.000000,2,14.500000,2.000000,2,1.000000
IFQ|AVL,3.000000,1,3.000000,14.000000,1,14.000000,1.000000,1,1.000000
IFQ|BCN,9.000000,2,4.500000,30.000000,2,15.000000,2.000000,2,1.000000
IFQ|BCT,20.000000,3,6.666667,43.000000,3,14.333333,3.000000,3,1.000000
IFQ|BDL,1.000000,1,1.000000,4.000000,1,4.000000,1.000000,1,1.000000
IFQ|BED,7.000000,1,7.000000,15.000000,1,15.000000,1.000000,1,1.000000
IFQ|BEG,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
IFQ|BER,11.000000,2,5.500000,29.000000,2,14.500000,2.000000,2,1.000000
IFQ|BGR,28.000000,9,3.111111,107.000000,9,11.888889,9.000000,9,1.000000
IFQ|BLM,16.000000,2,8.000000,31.000000,2,15.500000,2.000000,2,1.000000
IFQ|BLQ,4.000000,1,4.000000,16.000000,1,16.000000,1.000000,1,1.000000
IFQ|BNA,5.000000,1,5.000000,15.000000,1,15.000000,1.000000,1,1.000000
IFQ|BOS,24.000000,9,2.666667,102.000000,9,11.333333,9.000000,9,1.000000
IFQ|BUD,2.000000,1,2.000000,16.000000,1,16.000000,1.000000,1,1.000000
IFQ|CAT,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
IFQ|CGN,6.000000,1,6.000000,16.000000,1,16.000000,1.000000,1,1.000000
IFQ|CHS,1.000000,1,1.000000,16.000000,1,16.000000,1.000000,1,1.000000
IFQ|CIA,10.000000,2,5.000000,28.000000,2,14.000000,2.000000,2,1.000000
IFQ|CLE,6.000000,2,3.000000,14.000000,2,7.000000,2.000000,2,1.000000
IFQ|CLT,2.000000,1,2.000000,10.000000,1,10.000000,1.000000,1,1.000000
IFQ|CTS,4.000000,2,2.000000,20.000000,2,10.000000,2.000000,2,1.000000
IFQ|CUN,2.000000,1,2.000000,15.000000,1,15.000000,1.000000,1,1.000000
IFQ|CVG,3.000000,1,3.000000,10.000000,1,10.000000,1.000000,1,1.000000
IFQ|DUB,6.000000,2,3.000000,24.000000,2,12.000000,2.000000,2,1.000000
IFQ|EDI,9.000000,1,9.000000,15.000000,1,15.000000,1.000000,1,1.000000
IFQ|EWR,18.000000,4,4.500000,56.000000,4,14.000000,4.000000,4,1.000000
IFQ|FAB,7.000000,2,3.500000,32.000000,2,16.000000,2.000000,2,1.000000
IFQ|FAR,8.000000,1,8.000000,16.000000,1,16.000000,1.000000,1,1.000000
IFQ|FCA,2.000000,1,2.000000,15.000000,1,15.000000,1.000000,1,1.000000
IFQ|FLL,20.000000,4,5.000000,50.000000,4,12.500000,4.000000,4,1.000000
IFQ|FOK,12.000000,3,4.000000,44.000000,3,14.666667,3.000000,3,1.000000
IFQ|FRG,2.000000,1,2.000000,16.000000,1,16.000000,1.000000,1,1.000000
IFQ|FTW,2.000000,1,2.000000,16.000000,1,16.000000,1.000000,1,1.000000
IFQ|FXE,5.000000,1,5.000000,16.000000,1,16.000000,1.000000,1,1.000000
IFQ|GDN,6.000000,1,6.000000,16.000000,1,16.000000,1.000000,1,1.000000
IFQ|GLA,5.000000,1,5.000000,15.000000,1,15.000000,1.000000,1,1.000000
IFQ|GNV,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
IFQ|GRO,2.000000,1,2.000000,14.000000,1,14.000000,1.000000,1,1.000000
IFQ|GVA,6.000000,2,3.000000,28.000000,2,14.000000,2.000000,2,1.000000
IFQ|HAM,2.000000,1,2.000000,16.000000,1,16.000000,1.000000,1,1.000000
IFQ|HKG,2.000000,1,2.000000,15.000000,1,15.000000,1.000000,1,1.000000
IFQ|HOU,18.000000,6,3.000000,58.000000,6,9.666667,7.000000,6,1.166667
IFQ|HPN,7.000000,4,1.750000,55.000000,4,13.750000,4.000000,4,1.000000
IFQ|IAD,18.000000,6,3.000000,61.000000,6,10.166667,6.000000,6,1.000000
IFQ|IAH,4.000000,1,4.000000,15.000000,1,15.000000,1.000000,1,1.000000
IFQ|IBZ,8.000000,1,8.000000,16.000000,1,16.000000,1.000000,1,1.000000
IFQ|IST,4.000000,1,4.000000,14.000000,1,14.000000,1.000000,1,1.000000
IFQ|JAX,1.000000,1,1.000000,10.000000,1,10.000000,1.000000,1,1.000000
IFQ|KEF,53.000000,14,3.785714,140.000000,14,10.000000,15.000000,14,1.071429
IFQ|LAS,12.000000,3,4.000000,46.000000,3,15.333333,3.000000,3,1.000000
IFQ|LAX,67.000000,15,4.466667,208.000000,15,13.866667,15.000000,15,1.000000
IFQ|LBG,38.000000,8,4.750000,118.000000,8,14.750000,8.000000,8,1.000000
IFQ|LIN,7.000000,3,2.333333,44.000000,3,14.666667,3.000000,3,1.000000
IFQ|LIT,2.000000,1,2.000000,15.000000,1,15.000000,1.000000,1,1.000000
IFQ|LTN,42.000000,11,3.818182,163.000000,11,14.818182,11.000000,11,1.000000
IFQ|MAD,2.000000,1,2.000000,16.000000,1,16.000000,1.000000,1,1.000000
IFQ|MCO,10.000000,4,2.500000,55.000000,4,13.750000,4.000000,4,1.000000
IFQ|MEM,8.000000,4,2.000000,59.000000,4,14.750000,4.000000,4,1.000000
IFQ|MIA,4.000000,1,4.000000,15.000000,1,15.000000,1.000000,1,1.000000
IFQ|MOT,4.000000,1,4.000000,10.000000,1,10.000000,1.000000,1,1.000000
IFQ|MRS,5.000000,1,5.000000,15.000000,1,15.000000,1.000000,1,1.000000
IFQ|MUC,3.000000,1,3.000000,16.000000,1,16.000000,1.000000,1,1.000000
IFQ|NCE,34.000000,7,4.857143,105.000000,7,15.000000,7.000000,7,1.000000
IFQ|NRT,2.000000,1,2.000000,7.000000,1,7.000000,1.000000,1,1.000000
IFQ|NUE,8.000000,4,2.000000,60.000000,4,15.000000,4.000000,4,1.000000
IFQ|OPF,32.000000,9,3.555556,131.000000,9,14.555556,9.000000,9,1.000000
IFQ|ORD,15.000000,5,3.000000,47.000000,5,9.400000,5.000000,5,1.000000
IFQ|ORK,4.000000,1,4.000000,10.000000,1,10.000000,1.000000,1,1.000000
IFQ|ORL,6.000000,1,6.000000,16.000000,1,16.000000,1.000000,1,1.000000
IFQ|PBI,24.000000,6,4.000000,88.000000,6,14.666667,6.000000,6,1.000000
IFQ|PDK,15.000000,2,7.500000,29.000000,2,14.500000,2.000000,2,1.000000
IFQ|PEG,3.000000,1,3.000000,16.000000,1,16.000000,1.000000,1,1.000000
IFQ|PHL,19.000000,4,4.750000,44.000000,4,11.000000,4.000000,4,1.000000
IFQ|PIE,6.000000,1,6.000000,15.000000,1,15.000000,1.000000,1,1.000000
IFQ|PIT,1.000000,1,1.000000,4.000000,1,4.000000,1.000000,1,1.000000
IFQ|PMI,1.000000,1,1.000000,14.000000,1,14.000000,1.000000,1,1.000000
IFQ|PMO,9.000000,2,4.500000,30.000000,2,15.000000,2.000000,2,1.000000
IFQ|PSA,9.000000,1,9.000000,15.000000,1,15.000000,1.000000,1,1.000000
IFQ|PUF,7.000000,1,7.000000,14.000000,1,14.000000,1.000000,1,1.000000
IFQ|RST,15.000000,5,3.000000,44.000000,5,8.800000,5.000000,5,1.000000
IFQ|RSW,5.000000,1,5.000000,15.000000,1,15.000000,1.000000,1,1.000000
IFQ|SBA,2.000000,1,2.000000,15.000000,1,15.000000,1.000000,1,1.000000
